time,flux,flux_err
131.51170357028604,0.9948756098747253,0.00020030097221024334
131.5321380667956,0.9956266283988953,0.00020024213881697506
131.55257246331166,0.9953541159629822,0.00020022380340378731
131.5730067598197,0.9959323406219482,0.00020029842562507838
131.59344115633576,0.9960668087005615,0.00020018646318931133
131.6138756529108,0.9964125156402588,0.00020031630992889404
131.6343099494261,0.9965254068374634,0.00020027413847856224
131.6547443459349,0.9969592094421387,0.00020028989820275456
131.67517884250992,0.99773770570755,0.00020043199765495956
131.69561323907692,0.997320830821991,0.0002004895795835182
131.71604753559222,0.997885525226593,0.00020048105216119438
131.7364819321665,0.9979447722434998,0.0002004718844546005
131.75691642873426,0.998291552066803,0.00020045741985086352
131.77735072530777,0.9986674785614014,0.00020045401470270008
131.79778512188204,0.9987983703613281,0.0002004399721045047
131.8182196184498,0.998939573764801,0.00020035632769577205
131.83865391502331,0.9994457960128784,0.00020042280084453523
131.8590883115976,0.9997408390045166,0.0002005369315156713
131.8795227081646,0.9999220371246338,0.00020061437680851668
131.89995710479707,0.9997227191925049,0.00020053125626873225
131.92039150137134,1.0003589391708374,0.00020048713486175984
131.94082589793834,1.000651478767395,0.00020040530944243073
131.96126029457082,1.0006366968154907,0.00020055614004377276
131.9816946911451,1.0011903047561646,0.00020070529717486352
132.0021290877121,1.0015947818756104,0.00020054772903677076
132.0225633843438,1.0015474557876587,0.00020067083823960274
132.04299788097705,1.00113844871521,0.00020060440874658525
132.06343227754405,1.0020729303359985,0.00020069866150151938
132.08386657417577,1.0020841360092163,0.00020074236090295017
132.10430097080825,1.002393364906311,0.00020082596165593714
132.12473546743422,1.0022814273834229,0.00020078201487194747
132.14516976400773,1.0029232501983643,0.00020085685537196696
132.1656041606402,1.003073811531067,0.0002006405993597582
132.18603865726618,1.0031253099441528,0.0002007393486564979
132.20647305389866,1.0034165382385254,0.00020084093557670712
132.22690735053038,1.0037754774093628,0.00020086433505639434
132.24734174716286,1.0035439729690552,0.00020049010345246643
132.26777624378883,1.004092812538147,0.00020085218420717865
132.28821054042055,1.0042932033538818,0.000200810085516423
132.30864493704576,1.0046299695968628,0.00020082133414689451
132.329079433679,1.0049854516983032,0.0002009483432630077
132.34951373031072,1.0045244693756104,0.00020086625590920448
132.3699481269432,1.005029320716858,0.00020084623247385025
132.3903825235684,1.0054481029510498,0.00020077622320968658
132.4108169202591,1.0051043033599854,0.00020081287948414683
132.4312513168843,1.0056864023208618,0.0002009823074331507
132.45168571351678,1.0056818723678589,0.00020088213204871863
132.47212021015002,1.0064319372177124,0.0002008993033086881
132.49255450683995,1.0060917139053345,0.0002009443414863199
132.51298890346516,1.006349802017212,0.0002008787269005552
132.53342320009688,1.0064520835876465,0.00020100171968806535
132.55385769672284,1.0068999528884888,0.0002011461474467069
132.57429209335533,1.006630778312683,0.00020090369798708707
132.59472639004525,1.0072859525680542,0.0002009891759371385
132.6151608866785,1.0071778297424316,0.00020095097715966403
132.6355952833037,1.00748872756958,0.00020100972324144095
132.6560296799944,1.007314682006836,0.00020116331870667636
132.6764639766261,1.0075286626815796,0.00020082027185708284
132.69689847325208,1.0075212717056274,0.00020092040358576924
132.71733286988456,1.0080771446228027,0.0002012002223636955
132.73776716657449,1.0083616971969604,0.00020089982717763633
132.75820166320045,0.994941771030426,0.00020032154861837626
132.77863605983293,0.9874883890151978,0.00019984277605544776
132.79907035646465,0.9871186017990112,0.00019960770441684872
132.81950475314807,0.991223156452179,0.00020000584481749684
132.8399392497813,1.0054469108581543,0.00020078742818441242
132.86037354641303,1.0089892148971558,0.0002009035524679348
132.88080794303823,1.0089666843414307,0.00020099827088415623
132.90124243967148,1.0088263750076294,0.00020096779917366803
132.9216767363032,1.0094596147537231,0.00020109953766223043
132.9421111329284,1.0096309185028076,0.00020106173178646713
132.9625455296191,1.009401559829712,0.00020114739891141653
132.98298002625233,1.0097346305847168,0.00020103325368836522
133.00341432287678,1.0091679096221924,0.00020105624571442604
133.02384871950926,1.0097824335098267,0.00020112293714191765
133.04428311614174,1.0094761848449707,0.00020108348689973354
133.06471751276695,1.0098813772201538,0.00020099536050111055
133.08515190939943,1.0101336240768433,0.0002012036566156894
133.1055863059737,1.010040283203125,0.0002012188488151878
133.1260207025989,1.0105780363082886,0.00020131978089921176
133.1464550992314,1.0096633434295654,0.00020122666319366544
133.16688949586387,1.0100229978561401,0.00020100772962905467
133.18732389248908,1.0105512142181396,0.00020124406728427857
133.20775838912232,1.0100345611572266,0.00020141729328315705
133.22819268569583,1.009724497795105,0.00020107570162508637
133.24862708232104,1.0104615688323975,0.00020114894141443074
133.2690614788953,1.0105375051498413,0.00020129910262767226
133.2894958755278,1.0101288557052612,0.00020139760454185307
133.3099302720948,1.010326862335205,0.0002012905606534332
133.3303645687265,1.0104165077209473,0.0002010923344641924
133.35079906530154,1.0100276470184326,0.00020136726379860193
133.37123346192675,1.0102007389068604,0.00020131449855398387
133.39166785850102,1.0101804733276367,0.00020131126802880317
133.4121022550753,1.0104258060455322,0.00020144709560554475
133.4325366516423,1.0106537342071533,0.0002013829507632181
133.45297104821657,1.0103802680969238,0.00020133376528974622
133.47340534479008,1.0104339122772217,0.00020133424550294876
133.49383984135784,1.0104845762252808,0.00020138153922744095
133.5142742379321,1.0103925466537476,0.00020136056991759688
133.53470853450563,1.0103152990341187,0.0002013611956499517
133.55514303107338,1.0105137825012207,0.00020134731312282383
133.57557742758945,1.0100741386413574,0.00020139434491284192
133.59601172416296,1.0105969905853271,0.00020136969396844506
133.61644612067175,1.0105992555618286,0.00020139760454185307
133.6368806172468,1.01032292842865,0.0002013890043599531
133.6573150138138,1.0104354619979858,0.00020135025260969996
133.6777493103291,1.0098036527633667,0.00020133804355282336
133.69818380684592,1.0101135969161987,0.0002013888006331399
133.71861820336198,1.0099608898162842,0.00020126297022216022
133.73905249987,1.0100111961364746,0.00020135307568125427
133.75948689638608,1.0098356008529663,0.00020129402400925756
133.77992139289563,1.0101208686828613,0.0002013996709138155
133.80035568941094,1.009602665901184,0.00020138037507422268
133.820790085927,1.0099318027496338,0.00020136621606070548
133.84122448244307,1.009727954864502,0.0002013382181758061
133.86165887889365,1.009429693222046,0.00020136864623054862
133.88209327540972,1.0095263719558716,0.00020132142526563257
133.90252767186757,1.0097507238388062,0.00020141838467679918
133.92296206837636,1.0092324018478394,0.0002013166231336072
133.94339646483422,1.0094189643859863,0.00020141099230386317
133.96383086129208,1.0093390941619873,0.00020134034275542945
133.9842651577419,1.0092296600341797,0.00020139051775913686
134.00469965420052,1.0090346336364746,0.00020138770923949778
134.02513405065838,1.0089808702468872,0.00020128687901888043
134.04556834705,1.0089200735092163,0.00020135608792770654
134.0660028435086,1.0084704160690308,0.0002012924087466672
134.08643723990826,1.0089333057403564,0.00020140928972978145
134.10687153635808,1.008297085762024,0.00020140000560786575
134.12730593275774,1.0080969333648682,0.0002013188204728067
134.14774042915815,1.0086512565612793,0.0002013358025578782
134.16817482555052,1.0082660913467407,0.00020131535711698234
134.1886091219494,1.0082930326461792,0.0002012187469517812
134.20904361834982,1.0080146789550781,0.0002013493503909558
134.2294780147422,1.0064349174499512,0.0002011950418818742
134.24991231108288,0.9909452795982361,0.00020032601605635136
134.27034670748253,0.9867799878120422,0.00020007885177619755
134.29078120381746,0.9865272641181946,0.00020008042338304222
134.31121550015814,0.9911856651306152,0.0002003248519031331
134.3316498965578,1.0068483352661133,0.00020126612798776478
134.35208439289272,1.0075719356536865,0.00020124364527873695
134.3725186891752,1.0072609186172485,0.00020126182062085718
134.4133874818508,1.0067641735076904,0.0002013417106354609
134.43382187813404,1.007419466972351,0.00020127781317569315
134.45425627447548,1.0066938400268555,0.0002012696349993348
134.47469067075144,1.0065069198608398,0.00020127955940552056
134.49512516703544,1.0067027807235718,0.0002012722979998216
134.5155594633179,1.0062609910964966,0.00020115624647587538
134.53599385959387,1.0061746835708618,0.00020109832985326648
134.55642815581814,1.0063546895980835,0.0002009840973187238
134.57686265210214,1.0056564807891846,0.00020092129125259817
134.5972970483199,1.00551438331604,0.00020101598056498915
134.61773134454415,1.0053775310516357,0.00020121318812016398
134.63816574076918,1.0054562091827393,0.00020100234542042017
134.6586002369877,1.0049588680267334,0.00020102567214053124
